id,imbd_id,title,overview,production_companies,release_date,budget,revenue,runtime,language,genres,status
1049,tt0108185,Sommersby,"Set in the south of the United States just after the Civil War, Laurel Sommersby is just managing to work the farm without her husband Jack, believed killed in the Civil War. By all accounts, Jack Sommersby was not a pleasant man, thus when he returns, Laurel has mixed emotions. It appears that Jack has changed a great deal, leading some people to believe that this is not actually Jack but an imposter. Laurel herself is unsure, but willing to take the man into her home, and perhaps later into her heart...","[{""name"": ""Canal Plus"", ""id"": 104}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Alcor Films"", ""id"": 644}]",1993-02-05,0,140081992,109,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]",Released
1050,tt0215369,Shower,"An aged father and his younger, mentally challenged son have been working hard every day to keep the bathhouse running for a motley group of regular customers. When his elder son, who left years ago to seek his fortune in the southern city of Shenzhen, abruptly returns one day, it once again puts under stress the long-broken father-son ties. Presented as a light-hearted comedy, Shower explores the value of family, friendship, and tradition.","[{""name"": ""Imar Film Co., Ltd."", ""id"": 645}]",1999-09-13,0,0,92,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}]",Released
1051,tt0067116,The French Connection,Tough narcotics detective 'Popeye' Doyle is in hot pursuit of a suave French drug dealer who may be the key to a huge heroin-smuggling operation.,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""D""Antoni Productions"", ""id"": 646}, {""name"": ""Schine-Moore Productions"", ""id"": 73950}]",1971-10-09,1800000,41158757,104,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",Released
1052,tt0060176,Blow-Up,"A successful mod photographer in London whose world is bounded by fashion, pop music, marijuana, and easy sex, feels his life is boring and despairing. But in the course of a single day he accidentally captures on film the commission of a murder. The fact that he has photographed a murder does not occur to him until he studies and then blows up his negatives, uncovering details, blowing up smaller and smaller elements, and finally putting the puzzle together.","[{""name"": ""Bridge Films"", ""id"": 650}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Carlo Ponti Production"", ""id"": 60762}]",1966-12-18,0,0,111,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",Released
1058,tt0085276,Breathless,"Jesse has to get out of Las Vegas quickly, and steals a car to drive to L.A. On the way he shoots a police man. When he makes it to L.A. he stays with Monica, a girl he has only known for a few days. As the film progresses, the police get closer to him, and the crimes escalate.","[{""name"": ""Orion Pictures"", ""id"": 41}, {""name"": ""Breathless Associates"", ""id"": 651}, {""name"": ""Miko Productions"", ""id"": 652}]",1983-05-13,0,19910002,100,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",Released
1059,tt0051808,The Hidden Fortress,"Lured by gold, two greedy peasants escort a man and woman across enemy lines. However, they do not realize that their companions are actually a princess and her general.","[{""name"": ""Toho Company"", ""id"": 882}]",1958-12-28,0,0,139,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",Released
1073,tt0137363,Arlington Road,Threats from sinister foreign nationals aren't the only thing to fear. Bedraggled college professor Michael Faraday has been vexed (and increasingly paranoid) since his wife's accidental death in a botched FBI operation. But all that takes a backseat when a seemingly all-American couple set up house next door.,"[{""name"": ""Lakeshore Entertainment"", ""id"": 126}, {""name"": ""Screen Gems"", ""id"": 3287}, {""name"": ""Arlington Road Productions Corporation"", ""id"": 22512}, {""name"": ""Gorai / Samuelson Productions"", ""id"": 22513}, {""name"": ""Samuelson Productions"", ""id"": 22514}]",1999-03-19,21500000,0,117,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",Released
1075,tt0118843,"Black Cat, White Cat","Matko is a small time hustler, living by the Danube with his 17 year old son Zare. After a failed business deal he owes money to the much more successful gangster Dadan. Dadan has a sister, Afrodita, that he desperately wants to see get married so they strike a deal: Zare is to marry her.","[{""name"": ""Ciby 2000"", ""id"": 105}]",1998-06-01,0,0,127,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",Released
1088,tt0298228,Whale Rider,"On the east coast of New Zealand, the Whangara people believe their presence there dates back a thousand years or more to a single ancestor, Paikea, who escaped death when his canoe capsized by riding to shore on the back of a whale. From then on, Whangara chiefs, always the first-born, always male, have been considered Paikea's direct descendants. Pai, an 11-year-old girl in a patriarchal New Zealand tribe, believes she is destined to be the new chief. But her grandfather Koro is bound by tradition to pick a male leader. Pai loves Koro more than anyone in the world, but she must fight him and a thousand years of tradition to fulfill her destiny.","[{""name"": ""South Pacific Pictures"", ""id"": 654}]",2003-01-30,8000000,41400000,101,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",Released
1089,tt0102685,Point Break,"In the coastal town of Los Angeles, a gang of bank robbers call themselves The Ex-Presidents commit their crimes while wearing masks of Reagan, Carter, Nixon and Johnson. The F.B.I. believes that the members of the gang could be surfers and send young agent Johnny Utah undercover at the beach to mix with the surfers and gather information.","[{""name"": ""20th Century Fox"", ""id"": 25}, {""name"": ""Largo Entertainment"", ""id"": 1644}, {""name"": ""JVC Entertainment Networks"", ""id"": 4248}]",1991-07-12,24000000,83531958,120,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",Released
1090,tt0139809,The Thirteenth Floor,"Computer scientist Hannon Fuller has discovered something extremely important. He's about to tell the discovery to his colleague, Douglas Hall, but knowing someone is after him, the old man leaves a letter in his computer generated parallel world that's just like the 30's with seemingly real people with real emotions.","[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Centropolis Film Productions"", ""id"": 620}]",1999-04-16,16000000,18564088,100,,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]",Released
1091,tt0084787,The Thing,Scientists in the Antarctic are confronted by a shape-shifting alien that assumes the appearance of the people that it kills.,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Turman-Foster Company"", ""id"": 662}]",1982-06-25,15000000,19629760,109,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}]",Released
1092,tt0041959,The Third Man,"Set in postwar Vienna, Austria, ""The Third Man"" stars Joseph Cotten as Holly Martins, a writer of pulp Westerns, who arrives penniless as a guest of his childhood chum Harry Lime, only to find him dead. Martins develops a conspiracy theory after learning of a ""third man"" present at the time of Harry's death, running into interference from British officer Maj. Calloway and falling head-over-heels for Harry's grief-stricken lover, Anna.","[{""name"": ""London Film Productions"", ""id"": 659}, {""name"": ""British Lion Film Corporation"", ""id"": 660}, {""name"": ""The Criterion Collection"", ""id"": 10932}]",1949-08-31,0,596349,104,,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",Released
1093,tt0051378,Elevator to the Gallows,"The feature-film debut of famed director Louis Malle is an interesting, modern film noir with the classic theme of lovers plotting to kill the husband and make it look like suicide (reminiscent of The Postman Always Rings Twice). Jeanne Moreau gives an astonishing performance, perverse but naive as she leads her young lover down a path that can only lead to doom for both of them.","[{""name"": ""Nouvelles Éditions de Film"", ""id"": 661}]",1958-01-29,0,263404,88,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",Released
1103,tt0082340,Escape from New York,"In 1997, the island of Manhattan has been walled off and turned into a giant maximum security prison within which the country's worst criminals are left to form their own anarchic society. However, when the President of the United States crash lands on the island, the authorities turn to a former soldier and current convict, Snake Plissken, to rescue him.","[{""name"": ""AVCO Embassy Pictures"", ""id"": 494}, {""name"": ""Goldcrest Films International"", ""id"": 500}, {""name"": ""International Film Investors"", ""id"": 502}, {""name"": ""City Film"", ""id"": 664}]",1981-05-22,6000000,50244700,99,,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}]",Released
1114,tt0373861,The Weeping Camel,"When a Mongolian nomadic family's newest camel colt is rejected by its mother, a musician is needed for a ritual to change her mind.","[{""name"": ""Hochschule für Fernsehen und Film (HFF)"", ""id"": 665}]",2003-06-29,0,0,91,,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 18, ""name"": ""Drama""}]",Released
1115,tt0419773,Ghosts,"Nina, an end-of-teenage orphan with mental problems, starts a new job as a garden cleaner when she meets Toni. They fell in love with each other, but soon Toni starts betraying Nina. In the meantime, Francoise is picked up at a psychic department of a Berlin hospital by her husband, Pierre. After seeing Nina, Francoise believes that she has found her kidnapped daughter Marie, but neither Toni nor Pierre believe her. Nina is unsure about what to think...",[],2005-09-15,0,0,85,,"[{""id"": 18, ""name"": ""Drama""}]",Released
1116,tt0460989,The Wind That Shakes the Barley,"In 1920s Ireland young doctor Damien O'Donovan prepares to depart for a new job in a London hospital. As he says his goodbyes at a friend's farm, British Black and Tans arrive, and a young man is killed. Damien joins his brother Teddy in the Irish Republican Army, but political events are soon set in motion that tear the brothers apart.","[{""name"": ""BIM Distribuzione"", ""id"": 225}, {""name"": ""Matador Pictures"", ""id"": 707}, {""name"": ""Diaphana Films"", ""id"": 744}, {""name"": ""Bórd Scannán na hÉireann"", ""id"": 1898}, {""name"": ""Element Films"", ""id"": 2274}, {""name"": ""UK Film Council"", ""id"": 2452}, {""name"": ""Pathé Distribution"", ""id"": 3012}, {""name"": ""Irish Film Board"", ""id"": 5267}, {""name"": ""Tornasol Films"", ""id"": 7680}, {""name"": ""Sixteen Films"", ""id"": 12695}, {""name"": ""Regent Capital"", ""id"": 12696}, {""name"": ""EMC Produktion"", ""id"": 19929}, {""name"": ""Cinéart"", ""id"": 19930}, {""name"": ""TV3 Television Network Ireland"", ""id"": 19931}, {""name"": ""Filmcoopi Zürich"", ""id"": 19932}, {""name"": ""Oil Flick Films No.2"", ""id"": 19933}]",2006-06-23,6500000,22889018,124,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",Released
1123,tt0437232,Catch a Fire,"The true story of anti-apartheid activists in South Africa, and particularly the life of Patrick Chamusso, a timid foreman at Secunda CTL, the largest synthetic fuel plant in the world. Patrick is wrongly accused, imprisoned and tortured for an attempt to bomb the plant, with the injustice transforming the apolitical worker into a radicalised insurgent, who then carries out his own successful sabotage mission.","[{""name"": ""Mirage Enterprises"", ""id"": 932}, {""name"": ""Studio Canal"", ""id"": 5870}, {""name"": ""Working Title Films"", ""id"": 10163}]",2006-10-27,0,4291965,101,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",Released
1124,tt0482571,The Prestige,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.","[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Syncopy"", ""id"": 9996}]",2006-10-19,40000000,109676311,130,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",Released
1125,tt0443489,Dreamgirls,"Three young women – Deena Jones, Effie White and Lorrell Robinson – dream of becoming pop stars and they get their wish when they're chosen to be backup singers for the legendary James 'Thunder' Early.","[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Laurence Mark Productions"", ""id"": 415}]",2006-12-25,70000000,154937680,134,,"[{""id"": 18, ""name"": ""Drama""}]",Released
1126,tt0385017,In My Father's Den,"Paul (Macfadyen), a prize-winning war journalist, returns to his remote New Zealand hometown due to the death of his father, battle-scarred and world-weary. For the discontented sixteen-year-old Celia (Barclay) he opens up a world she has only dreamed of. She actively pursues a friendship with him, fascinated by his cynicism and experience of the world beyond her small-town existence. But many, including the members of both their families (Otto, Moy), frown upon the friendship and when Celia goes missing, Paul becomes the increasingly loathed and persecuted prime suspect in her disappearance. As the violent and urgent truth gradually emerges, Paul is forced to confront the family tragedy and betrayal that he ran from as a youth, and to face the grievous consequences of silence and secrecy that has surrounded his entire adult life.","[{""name"": ""IFMD Ltd."", ""id"": 667}, {""name"": ""Little Bird Productions"", ""id"": 13323}]",2004-06-11,0,0,126,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",Released
1127,tt0434292,Princesses,"Set in Spain, the story is about friendship and love in the world of prostitution.","[{""name"": ""Reposado Producciones"", ""id"": 669}, {""name"": ""Antena 3 Televisión"", ""id"": 11737}, {""name"": ""Mediapro"", ""id"": 12010}, {""name"": ""Canal+ Espana"", ""id"": 12625}]",2005-09-02,0,0,113,,"[{""id"": 18, ""name"": ""Drama""}]",Released
1162,tt0056241,The Miracle Worker,"The true story of the frightening, lonely world of silence and darkness of 7-year-old Helen Keller who, since infancy, has never seen the sky, heard her mother's voice or expressed her innermost feelings. Then Annie Sullivan, a 20-year-old teacher from Boston, arrives. Having just recently regained her own sight, the no-nonsense Annie reaches out to Helen through the power of touch, the only tool they have in common, and leads her bold pupil on a miraculous journey from fear and isolation to happiness and light.","[{""name"": ""Playfilm Productions"", ""id"": 18138}]",1962-05-22,500000,2500000,106,,"[{""id"": 18, ""name"": ""Drama""}]",Released
1163,tt0246786,The Miracle Worker,"Devoted teacher Anne Sullivan (Alison Elliott) leads deaf, blind and mute Helen Keller (Hallie Kate Eisenberg) out of solitude and helps integrate her into the world.","[{""name"": ""Walt Disney Television"", ""id"": 670}]",2000-11-12,0,0,95,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10770, ""name"": ""TV Movie""}]",Released
1164,tt0449467,Babel,"Tragedy strikes a married couple on vacation in the Moroccan desert, touching off an interlocking story involving four different families.","[{""name"": ""Paramount Vantage"", ""id"": 838}, {""name"": ""Media Rights Capital"", ""id"": 2531}, {""name"": ""Anonymous Content"", ""id"": 10039}, {""name"": ""Central Films"", ""id"": 11258}]",2006-09-08,25000000,135330182,143,,"[{""id"": 18, ""name"": ""Drama""}]",Released
1165,tt0436697,The Queen,"The Queen is an intimate behind the scenes glimpse at the interaction between HM Elizabeth II and Prime Minister Tony Blair during their struggle, following the death of Diana, to reach a compromise between what was a private tragedy for the Royal family and the public's demand for an overt display of mourning.","[{""name"": ""BIM Distribuzione"", ""id"": 225}, {""name"": ""Granada Film Productions"", ""id"": 247}, {""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Pathé Renn Productions"", ""id"": 866}, {""name"": ""Pathé Pictures International"", ""id"": 1178}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Future Films"", ""id"": 10843}, {""name"": ""France 3 Cinema"", ""id"": 16804}]",2006-09-15,15000000,123384128,103,,"[{""id"": 18, ""name"": ""Drama""}]",Released
1213,tt0134119,The Talented Mr. Ripley,"Tom Ripley is a calculating young man who believes it's better to be a fake somebody than a real nobody. Opportunity knocks in the form of a wealthy U.S. shipbuilder who hires Tom to travel to Italy to bring back his playboy son, Dickie. Ripley worms his way into the idyllic lives of Dickie and his girlfriend, plunging into a daring scheme of duplicity, lies and murder.","[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Timnick Films"", ""id"": 679}, {""name"": ""Mirage Enterprises"", ""id"": 932}]",1999-12-25,40000000,128798265,139,,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",Released
1244,tt0764639,Eight Miles High,"Achim Bornhak's movie focuses on the restless life of Uschi Obermaier, the icon of the 1968 movement in Germany and groupie. At the age of 16, Uschi is bored by her job in a photo lab, but soon becomes the ""it girl"" of Munich's club scene. When she gets to know Rainer Langhans, they move to Berlin and live in ""Kommune 1"", the first politically-motivated commune in Germany. While the other occupants claim she isn't political enough, Uschi just wants to have fun, works as fashion model and leads international music stars in temptation.","[{""name"": ""Babelsberg Film GmbH"", ""id"": 424}]",2007-02-01,0,0,114,,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",Released
1245,tt0107943,The Remains of the Day,A rule bound head butler's world of manners and decorum in the household he maintains is tested by the arrival of a housekeeper who falls in love with him in post-WWI Britain. The possibility of romance and his master's cultivation of ties with the Nazi cause challenge his carefully maintained veneer of servitude.,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Merchant Ivory Productions"", ""id"": 2370}]",1993-11-05,11500000,23237911,134,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Released
1246,tt0479143,Rocky Balboa,"When he loses a highly publicized virtual boxing match to ex-champ Rocky Balboa, reigning heavyweight titleholder, Mason Dixon retaliates by challenging Rocky to a nationally televised, 10-round exhibition bout. To the surprise of his son and friends, Rocky agrees to come out of retirement and face an opponent who's faster, stronger and thirty years his junior.","[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Revolution Studios"", ""id"": 497}, {""name"": ""Rogue Marble"", ""id"": 696}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]",2006-12-20,24000000,155721132,102,,"[{""id"": 18, ""name"": ""Drama""}]",Released
1247,tt0343737,The Good Shepherd,"Edward Wilson, the only witness to his father's suicide and member of the Skull and Bones Society while a student at Yale, is a morally upright young man who values honor and discretion, qualities that help him to be recruited for a career in the newly founded OSS. His dedication to his work does not come without a price though, leading him to sacrifice his ideals and eventually his family.","[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""American Zoetrope"", ""id"": 70}, {""name"": ""Morgan Creek Productions"", ""id"": 10210}]",2006-12-11,85000000,59908565,167,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 36, ""name"": ""History""}]",Released
1248,tt0367959,Hannibal Rising,"The story of the early, murderous roots of the cannibalistic killer, Hannibal Lecter – from his hard-scrabble Lithuanian childhood, where he witnesses the repulsive lengths to which hungry soldiers will go to satiate themselves, through his sojourn in France, where as a med student he hones his appetite for the kill.","[{""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""ETIC Films"", ""id"": 2979}, {""name"": ""Quinta Communications"", ""id"": 6370}, {""name"": ""Dino De Laurentiis Company"", ""id"": 10308}, {""name"": ""Zephyr Films"", ""id"": 16923}, {""name"": ""Young Hannibal Productions"", ""id"": 20394}, {""name"": ""Carthago Films S.a.r.l."", ""id"": 20395}]",2007-02-06,50000000,82169884,121,,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",Released
1249,tt0427969,Hollywoodland,"The complicated life and controversial suicide of George Reeves is investigated by a fictional private detective who finds that there are reasons to suspect that Reeves may not have killed himself after all. The detective also finds that there is a little of George Reeves in himself, and maybe, each of us.","[{""name"": ""Focus Features"", ""id"": 10146}]",2006-08-31,0,16803753,126,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",Released
1250,tt0259324,Ghost Rider,"In order to save his dying father, young stunt cyclist, Johnny Blaze sells his soul to Mephistopheles and sadly parts from the pure-hearted, Roxanne Simpson, the love of his life. Years later, Johnny's path crosses again with Roxanne, now a go-getting reporter, and also with Mephistopheles, who offers to release Johnny's soul if Johnny becomes the fabled, fiery 'Ghost Rider'.","[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Michael De Luca Productions"", ""id"": 11370}, {""name"": ""Marvel Enterprises"", ""id"": 19551}, {""name"": ""Crystal Sky Pictures"", ""id"": 20241}, {""name"": ""GH One"", ""id"": 20475}, {""name"": ""Vengeance Productions Pty. Ltd."", ""id"": 20476}]",2007-02-16,110000000,228738393,114,,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}]",Released
1251,tt0498380,Letters from Iwo Jima,"The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.","[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Malpaso Productions"", ""id"": 171}, {""name"": ""Warner Bros."", ""id"": 6194}]",2006-12-19,19000000,68673228,141,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",Released
1252,tt0441774,Lonely Hearts,"In the late 1940's, Martha Beck and Raymond Fernandez were America's notorious ""Lonely Hearts Killers"". Their lethal scam was simple; they would swindle and then viciously murder lovelorn war widows who would answer their personal ads in which Ray would describe himself as a sexy Latin Lover. Based on a true story.","[{""name"": ""Millennium Films"", ""id"": 10254}, {""name"": ""Emmett/Furla Films"", ""id"": 10405}]",2006-04-30,0,0,108,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}]",Released
1253,tt0443456,Breaking and Entering,"Set in a blighted, inner-city neighbourhood of London, Breaking and Entering examines an affair which unfolds between a successful British landscape architect and Amira, a Bosnian woman – the mother of a troubled teen son – who was widowed by the war in Bosnia and Herzegovina.","[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Mirage Enterprises"", ""id"": 932}]",2006-12-15,0,8974829,129,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Released
1254,tt0485241,"Don't Worry, I'm Fine","A 19-year-old searches for her twin brother after he runs away from home, following a fight with their father.","[{""name"": ""Fin Août Productions"", ""id"": 942}]",2006-09-06,0,0,96,,"[{""id"": 18, ""name"": ""Drama""}]",Released
1255,tt0468492,The Host,"Gang-du is a dim-witted man working at his father's tiny snack bar near the Han River. One day, Gang-du's one and only daughter Hyun-seo comes back from school irritated. She is angry at her uncle, Nam-il, who visited her school as her guardian shamelessly drunk. Ignoring her father's excuses for Nam-il, Hyun-seo is soon engrossed in her aunt Nam-joo's archery tournament on TV. Meanwhile, outside of the snack bar, people are fascinated by an unidentified object hanging onto a bridge. In an instant, the object reveals itself as a terrifying creature turning the riverbank into a gruesome sea of blood¡¦ Amid the chaos, Hyun-seo is helplessly snatched up by the creature right before Gang-du's eyes. These unforeseen circumstances render the government powerless to act. But receiving a call of help from Hyun-seo, the once-ordinary citizen Gang-du and his family are thrust into a battle with the monster to rescue their beloved Hyun-seo.","[{""name"": ""Cineclick Asia"", ""id"": 685}, {""name"": ""Happinet Pictures"", ""id"": 822}, {""name"": ""Cheongeoram"", ""id"": 945}, {""name"": ""CJ Capital Investment"", ""id"": 946}]",2006-07-27,11000000,88489643,119,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",Released
1257,tt0490084,Because I Said So,"In an effort to prevent family history from repeating itself, meddlesome mom Daphne Wilder attempts to set up her youngest daughter, Milly, with Mr. Right. Meanwhile, her other daughters try to keep their mom's good intentions under control.","[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Gold Circle Films"", ""id"": 12026}]",2007-02-02,0,69485490,102,,"[{""id"": 35, ""name"": ""Comedy""}]",Released
1259,tt0465551,Notes on a Scandal,"A veteran high school teacher befriends a younger art teacher, who is having an affair with one of her 15-year-old students. However, her intentions with this new ""friend"" also go well beyond platonic friendship.","[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""DNA Films"", ""id"": 284}, {""name"": ""BBC Films"", ""id"": 288}, {""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""UK Film Council"", ""id"": 2452}]",2006-12-25,15000000,49469904,92,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Released
1260,tt0447249,Lotte from Gadgetville,"Somewhere in Europe by a great sea stands a small village, where inventing all manner of domestic gadgets is held in great esteem. The villagers organize an annual competition of new inventions. One of the best inventors in the village is Oskar, the father of the energetic girl dog Lotte. His primary rival is Adalbert the Hare. Victory in this competition is very important as it would bring honour to the entire family.",[],2006-08-25,0,0,81,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",Released
1262,tt0420223,Stranger Than Fiction,"Everybody knows that your life is a story. But what if a story was your life? Harold Crick is your average IRS agent: monotonous, boring, and repetitive. But one day this all changes when Harold begins to hear an author inside his head narrating his life. But when the narration reveals he is going to die, Harold must find the author and convince them to change the ending.","[{""name"": ""Mandate Pictures"", ""id"": 771}, {""name"": ""Three Strange Angels"", ""id"": 1973}]",2006-09-09,30000000,53653224,113,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",Released
1265,tt0398808,Bridge to Terabithia,"Jesse Aarons trained all summer to become the fastest runner in school, so he's very upset when newcomer Leslie Burke outruns him and everyone else. Despite this and other differences, including that she's rich, he's poor, and she's a city girl, he's a country boy, the two become fast friends. Together, they create Terabithia, a land of monsters, trolls, ogres, and giants and rule as king and queen.","[{""name"": ""Walden Media"", ""id"": 10221}, {""name"": ""Hal Lieberman Company"", ""id"": 23890}, {""name"": ""Lauren Levine Productions Inc."", ""id"": 60611}]",2007-02-16,60000000,137587063,96,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",Released
1266,tt0421073,Street Kings,"Tom Ludlow is a disillusioned L.A. Police Officer, rarely playing by the rules and haunted by the death of his wife. When evidence implicates him in the execution of a fellow officer, he is forced to go up against the cop culture he's been a part of his entire career, ultimately leading him to question the loyalties of everyone around him.","[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Dune Entertainment III"", ""id"": 6332}, {""name"": ""Emmett/Furla Films"", ""id"": 10405}]",2008-04-10,20000000,65569869,109,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",Released
